Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T50 Queue;T50 Queue ConfInt;T50 Service;T50 Service ConfInt;T50 System;T50 System ConfInt;T50 Waiting;T50 Waiting ConfInt;T50 Throughput;T50 Throughput ConfInt;T50 RespTime;T50 RespTime ConfInt;T50 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Run Duration;Run Duration ConfInt;
2.71057;3.30336;[3.05744, 3.54929];0.542017;[0.541997, 0.542036];3.84538;[3.59944, 4.09132];1.74134;[1.61172, 1.87096];1.89699;[1.89696, 1.89701];2.02706;[1.89744, 2.15668];0;0.000414971;[0.000387335, 0.000442607];0.797577;[0.795965, 0.79919];0.797992;[0.796352, 0.799632];1.53671;[1.43578, 1.63765];0.000269446;[0.000269114, 0.000269778];2961.89;[2956.65, 2967.13];0;0.468961;[0.434512, 0.503409];0.813066;[0.813005, 0.813126];1.28203;[1.24752, 1.31654];1.73032;[1.60319, 1.85745];0.271051;[0.271038, 0.271063];4.73;[4.60288, 4.85713];0;1.14357;[1.0737, 1.21345];0.542198;[0.542156, 0.54224];1.68577;[1.61585, 1.75569];2.10885;[1.98008, 2.23763];0.542189;[0.542175, 0.542203];3.10887;[2.98005, 3.23769];0;70.7375;[70.7351, 70.7398];0.292625;[0.292602, 0.292649];4.91631;[4.56604, 5.26659];1.81373;[1.68453, 1.94293];2.80796;[2.67873, 2.93719];0;[0, 0];57;[57, 57]
2.98162;4.37262;[4.20591, 4.53933];0.596182;[0.596159, 0.596205];4.9688;[4.80207, 5.13553];2.09537;[2.01546, 2.17527];2.08685;[2.08682, 2.08688];2.38105;[2.30115, 2.46096];0;0.000619461;[0.000591361, 0.00064756];0.894268;[0.892354, 0.896182];0.894887;[0.892945, 0.89683];2.08707;[1.99226, 2.18187];0.000297313;[0.000296965, 0.00029766];3010.75;[3004.21, 3017.3];0;0.623893;[0.600336, 0.647449];0.894482;[0.894411, 0.894552];1.51837;[1.49475, 1.542];2.09186;[2.01294, 2.17079];0.298213;[0.298202, 0.298223];5.09134;[5.01244, 5.17024];0;1.50725;[1.45946, 1.55504];0.59645;[0.596411, 0.59649];2.1037;[2.05587, 2.15153];2.52759;[2.44744, 2.60774];0.596319;[0.596302, 0.596335];3.52781;[3.44764, 3.60799];0;67.7926;[67.79, 67.7952];0.322074;[0.322048, 0.3221];6.50438;[6.2663, 6.74245];2.18146;[2.10161, 2.26131];3.18136;[3.10154, 3.26118];0;[0, 0];57.1;[57.0844, 57.1156]
3.25267;5.5753;[5.47353, 5.67707];0.650417;[0.650397, 0.650438];6.22572;[6.12393, 6.32751];2.44907;[2.40435, 2.49379];2.27654;[2.2765, 2.27658];2.73477;[2.69006, 2.77949];0;0.000737883;[0.000724211, 0.000751555];0.984472;[0.977433, 0.991512];0.98521;[0.978157, 0.992264];2.2727;[2.23107, 2.31433];0.00032449;[0.000324037, 0.000324944];3034.61;[3014.18, 3055.03];0;0.79594;[0.781609, 0.810272];0.975646;[0.975559, 0.975734];1.77159;[1.75717, 1.78601];2.44687;[2.4028, 2.49095];0.325292;[0.325278, 0.325306];5.44617;[5.40215, 5.49019];0;1.91092;[1.88181, 1.94003];0.650459;[0.650427, 0.650491];2.56138;[2.53224, 2.59052];2.93773;[2.89296, 2.98249];0.650492;[0.650478, 0.650507];3.93768;[3.89289, 3.98246];0;64.8665;[64.859, 64.874];0.351335;[0.35126, 0.35141];8.2829;[8.13769, 8.42811];2.54656;[2.5019, 2.59122];3.54912;[3.50393, 3.59432];0;[0, 0];58;[58, 58]
3.52372;9.19818;[8.81117, 9.58519];0.704619;[0.704597, 0.70464];9.90279;[9.51576, 10.2898];3.7298;[3.57291, 3.88668];2.46606;[2.46602, 2.46611];4.01552;[3.85864, 4.17241];0;0.00122662;[0.00119525, 0.001258];1.04695;[1.04418, 1.04972];1.04818;[1.04537, 1.05098];3.48135;[3.39363, 3.56907];0.000351665;[0.000351217, 0.000352112];2980.91;[2973.54, 2988.28];0;1.3136;[1.25877, 1.36843];1.05715;[1.05705, 1.05726];2.37075;[2.31582, 2.42569];3.7284;[3.57266, 3.88413];0.352359;[0.352345, 0.352373];6.72862;[6.57281, 6.88443];0;3.00803;[2.8989, 3.11716];0.704666;[0.704612, 0.70472];3.7127;[3.60352, 3.82188];4.26814;[4.11333, 4.42295];0.704743;[0.704726, 0.70476];5.26803;[5.11319, 5.42287];0;61.958;[61.9535, 61.9625];0.38042;[0.380375, 0.380465];13.521;[12.97, 14.072];3.83731;[3.68096, 3.99366];4.83443;[4.67796, 4.99091];0;[0, 0];58;[58, 58]
3.79476;13.4054;[13.1693, 13.6415];0.758958;[0.758929, 0.758988];14.1644;[13.9282, 14.4005];5.04758;[4.9587, 5.13646];2.65579;[2.65575, 2.65583];5.33336;[5.24447, 5.42224];0;0.00198801;[0.00193755, 0.00203848];1.1269;[1.12425, 1.12955];1.12889;[1.12619, 1.13159];5.25656;[5.12481, 5.38831];0.000377317;[0.000376822, 0.000377813];2991.96;[2986, 2997.92];0;1.91254;[1.87903, 1.94604];1.13873;[1.13864, 1.13882];3.05127;[3.01767, 3.08486];5.04096;[4.95258, 5.12934];0.379418;[0.379402, 0.379434];8.04222;[7.95382, 8.13062];0;4.29548;[4.22789, 4.36307];0.758793;[0.758749, 0.758836];5.05427;[4.98664, 5.1219];5.66049;[5.57135, 5.74964];0.758899;[0.75888, 0.758918];6.66035;[6.57119, 6.74952];0;59.0358;[59.0324, 59.0392];0.409642;[0.409608, 0.409676];19.6154;[19.2782, 19.9527];5.16952;[5.08064, 5.25841];6.1666;[6.07765, 6.25555];0;[0, 0];58.025;[58.0169, 58.0331]
4.06581;20.6158;[20.2539, 20.9777];0.813242;[0.813216, 0.813268];21.429;[21.0671, 21.791];7.24452;[7.11735, 7.3717];2.8457;[2.84565, 2.84574];7.5303;[7.40313, 7.65748];0;0.00293415;[0.0028795, 0.0029888];1.2118;[1.20898, 1.21462];1.21473;[1.21186, 1.2176];7.20873;[7.077, 7.34046];0.000406659;[0.000406143, 0.000407174];2987.05;[2981.29, 2992.81];0;2.94585;[2.894, 2.9977];1.21911;[1.21902, 1.21921];4.16497;[4.11302, 4.21691];7.24747;[7.11998, 7.37496];0.406452;[0.406436, 0.406468];10.2469;[10.1194, 10.3744];0;6.435;[6.33146, 6.53853];0.813056;[0.812994, 0.813119];7.24805;[7.14446, 7.35165];7.91396;[7.78669, 8.04124];0.813085;[0.813056, 0.813113];8.91393;[8.7866, 9.04126];0;56.103;[56.0987, 56.1073];0.43897;[0.438927, 0.439013];29.9996;[29.4822, 30.5169];7.3787;[7.25147, 7.50592];8.37662;[8.24927, 8.50397];0;[0, 0];58.15;[58.1315, 58.1685]
4.33686;35.1492;[34.0952, 36.2031];0.867244;[0.867214, 0.867274];36.0164;[34.9625, 37.0704];11.5805;[11.2332, 11.9278];3.03523;[3.03518, 3.03529];11.8662;[11.5189, 12.2135];0;0.00523554;[0.00505841, 0.00541266];1.30661;[1.30352, 1.3097];1.31185;[1.30858, 1.31512];11.9923;[11.5835, 12.4011];0.000436662;[0.000436026, 0.000437298];3004.36;[2998.54, 3010.19];0;5.02455;[4.87334, 5.17577];1.30105;[1.30095, 1.30116];6.32561;[6.17428, 6.47693];11.5856;[11.237, 11.9342];0.43368;[0.433665, 0.433696];14.5856;[14.2371, 14.9341];0;10.6816;[10.3803, 10.983];0.867072;[0.867023, 0.867121];11.5487;[11.2473, 11.8501];12.3163;[11.9688, 12.6638];0.867281;[0.867257, 0.867306];13.3161;[12.9685, 13.6636];0;53.1715;[53.1677, 53.1753];0.468285;[0.468247, 0.468323];50.8606;[49.354, 52.3672];11.7282;[11.3807, 12.0757];12.7294;[12.3818, 13.0771];0;[0, 0];58;[58, 58]
4.60791;58.327;[57.6924, 58.9615];0.921356;[0.921324, 0.921389];59.2483;[58.6138, 59.8829];18.0859;[17.8892, 18.2827];3.22499;[3.22494, 3.22503];18.3716;[18.1748, 18.5684];0;0.00878067;[0.00865704, 0.00890431];1.38687;[1.38384, 1.3899];1.39565;[1.39249, 1.39881];18.8185;[18.565, 19.072];0.000465563;[0.000464967, 0.00046616];2997.74;[2992.33, 3003.16];0;8.32732;[8.23698, 8.41767];1.38204;[1.38195, 1.38213];9.70936;[9.61893, 9.7998];18.0767;[17.8804, 18.2729];0.46068;[0.460661, 0.460699];21.0767;[20.8804, 21.2729];0;17.4118;[17.23, 17.5937];0.921671;[0.921616, 0.921727];18.3335;[18.1516, 18.5155];18.8903;[18.693, 19.0876];0.92173;[0.921701, 0.921759];19.8902;[19.6929, 20.0876];0;50.2262;[50.2221, 50.2302];0.497738;[0.497698, 0.497779];84.0749;[83.1681, 84.9818];18.246;[18.0491, 18.4428];19.2468;[19.0498, 19.4439];0;[0, 0];58;[58, 58]
4.87895;163.79;[161.621, 165.959];0.975752;[0.975719, 0.975784];164.766;[162.596, 166.935];47.9643;[47.3292, 48.5994];3.41478;[3.41473, 3.41483];48.2501;[47.615, 48.8852];0;0.0232575;[0.0229485, 0.0235665];1.45508;[1.45218, 1.45798];1.47834;[1.47513, 1.48155];47.7688;[47.1245, 48.4131];0.00048716;[0.000486571, 0.000487749];3034.52;[3029.82, 3039.21];0;23.4036;[23.0931, 23.7141];1.46445;[1.46428, 1.46462];24.8681;[24.5574, 25.1787];47.9689;[47.3324, 48.6054];0.487897;[0.487878, 0.487916];50.9704;[50.334, 51.6069];0;47.6356;[47.0191, 48.2521];0.975318;[0.975249, 0.975387];48.6109;[47.9944, 49.2275];48.822;[48.1905, 49.4534];0.975675;[0.975652, 0.975698];49.8216;[49.1901, 50.4531];0;47.3388;[47.334, 47.3436];0.526612;[0.526564, 0.52666];234.852;[231.756, 237.949];48.1363;[47.5018, 48.7708];49.1346;[48.5, 49.7692];0;[0, 0];58;[58, 58]
5.15;262440;[255005, 269875];1.02881;[1.02869, 1.02892];262441;[255006, 269877];72864;[70801, 74927.1];3.60087;[3.60047, 3.60126];72864.3;[70801.3, 74927.4];0;37.551;[36.4875, 38.6146];1.54675;[1.54326, 1.55023];39.0978;[38.0308, 40.1648];72814.3;[70751.9, 74876.6];0.000516082;[0.000515498, 0.000516665];75811.3;[73749.1, 77873.5];0;37503.3;[36440.9, 38565.8];1.54376;[1.54355, 1.54397];37504.9;[36442.5, 38567.3];72864;[70800.9, 74927];0.51463;[0.514568, 0.514692];72867;[70803.9, 74930];0;74996.6;[72871.7, 77121.5];1.02888;[1.02876, 1.02899];74997.6;[72872.7, 77122.5];72864;[70801, 74927.1];1.029;[1.0289, 1.02911];72865;[70802, 74928.1];0;44.4369;[44.4332, 44.4406];0.555631;[0.555594, 0.555668];374978;[364354, 385601];72864;[70801, 74927.1];72865;[70802, 74928.1];0;[0, 0];58.85;[58.8181, 58.8819]
